Date,gdp.log,real.rate,interest.rate,inflation,inflation.expectations,inflation.long
1947-01-01,,,1.5324246848361,,,
1947-04-01,2.99573227355399,,1.5324246848361,,,14.6970243745634
1947-07-01,0,,1.5324246848361,,,12.0187000267124
1947-10-01,3.04452243772342,,1.5324246848361,,,17.5072802076625
1948-01-01,0.693147180559945,,1.5324246848361,,,16.6696281983801
1948-04-01,1.09861228866811,,1.5324246848361,,,11.6239366277776
1948-07-01,3.09104245335832,,1.5324246848361,,,9.25791186619973
1948-10-01,3.17805383034795,,1.5324246848361,,,2.98861101652732
1949-01-01,3.13549421592915,,1.5324246848361,,,2.2857010096156
1949-04-01,3.2188758248682,,1.5324246848361,,,1.20210312886177
1949-07-01,3.25809653802148,,1.5324246848361,,,1.30967798931878
1949-10-01,3.29583686600433,,1.5324246848361,,,0.663422665806165
1950-01-01,3.89182029811063,,1.5324246848361,,,0.0786482526808605
1950-04-01,3.89182029811063,,1.5324246848361,,,4.54371998235889
1950-07-01,3.91202300542815,,1.5324246848361,,,6.58395853692278
1950-10-01,4.02535169073515,,2.04841938624656,,,8.93480436397838
1951-01-01,4.06044301054642,,2.04841938624656,,,12.4140328457208
1951-04-01,4.04305126783455,,2.04841938624656,,,15.2996740484259
1951-07-01,3.98898404656427,,2.04841938624656,,,7.50084485341424
1951-10-01,4.00733318523247,,2.04841938624656,,,5.09799909010707
1952-01-01,4.07753744390572,,2.04841938624656,,,3.09485005127148
1952-04-01,4.0943445622221,,2.04841938624656,,,-3.15961300492598
1952-07-01,4.11087386417331,,2.04841938624656,,,-2.37098336782087
1952-10-01,4.17438726989564,,2.04841938624656,,,-2.19123391626402
1953-01-01,4.15888308335967,,2.04841938624656,,,-0.695504038654137
1953-04-01,4.21950770517611,,2.04841938624656,,,-1.32023742026043
1953-07-01,4.20469261939097,,2.04841938624656,,,2.0085807621283
1953-10-01,4.24849524204936,,2.04841938624656,,,1.06690274746333
1954-01-01,4.12713438504509,,2.04841938624656,,,0.320190759000371
1954-04-01,4.14313472639153,,2.04841938624656,,,0.393505492138812
1954-07-01,4.18965474202643,,2.04841938624656,,,1.73595465128039
1954-10-01,4.23410650459726,,2.04841938624656,,,-1.37593122778339
1955-01-01,4.26267987704132,,1.70413316517035,,,0.400902389386363
1955-04-01,4.27666611901606,,1.5324246848361,,,1.0212757148159
1955-07-01,4.29045944114839,,1.87613123661519,,,-1.17985076490906
1955-10-01,4.30406509320417,,2.65371932670853,,,0.835353353703757
1956-01-01,4.31748811353631,,2.82731887743841,,,0.446985983077664
1956-04-01,4.33073334028633,,3.08826730421132,,,1.55600804688947
1956-07-01,4.34380542185368,,3.26259970754017,,,5.54761914857079
1956-10-01,4.40671924726425,,3.81542487387996,,,2.78253888225642
1957-01-01,4.39444915467244,,4.12812489002461,,,3.1807417532639
1957-04-01,4.38202663467388,,4.15275908027768,,,3.94640498210115
1957-07-01,4.4188406077966,,4.33593796137086,,,2.91154313509818
1957-10-01,4.36944785246702,,4.03667732992379,,,0.904711058591114
1958-01-01,4.35670882668959,,3.34987612989526,,,3.91973855058576
1958-04-01,4.43081679884331,,1.83138385221426,,,1.89438791321949
1958-07-01,4.44265125649032,,1.75570215738925,,,0.518460677761879
1958-10-01,4.45434729625351,,3.33939907631076,,,2.58802415363559
1959-01-01,4.46590811865458,,4.240785784664,,,1.09141227281163
1959-04-01,4.47733681447821,,5.46315818054322,-2.26406417497921,,-1.72510381032668
1959-07-01,4.48863636973214,,6.19984364358668,3.52777265472476,,3.40210227225194
1959-10-01,4.49980967033027,,5.45246748666499,3.99789919083603,,2.53691154321773
1960-01-01,4.55387689160054,3.3455693305979,4.64666520100481,-0.0572241889539629,1.30109587040691,0.921218211028972
1960-04-01,4.51085950651685,1.59155655233879,3.54564235344712,0.347895547826493,1.95408580110833,0.848243991375028
1960-07-01,4.52178857704904,1.83286981674591,2.69535654442432,-0.838623638994935,0.862486727678407,-0.826385153601131
1960-10-01,4.54329478227,2.45003651152368,3.73476714740626,5.68687482365271,1.28473063588258,4.32867664871596
1961-01-01,4.53259949315326,1.95307642049429,3.45120894344135,0.79638335930397,1.49813252294706,1.6288509841876
1961-04-01,4.56045644765622,2.08370774401202,3.36384718249443,-0.524076790032124,1.28013943848241,-0.112937647245821
1961-07-01,4.58219643429263,1.57651013160248,2.84817048808208,-0.872539967006168,1.2716603564796,-0.795143099672805
1961-10-01,4.59819677563907,2.93595776413313,2.94553377311397,0.63853743365768,0.00957600898083938,-0.54089072496041
1962-01-01,4.62430791964275,3.47293446254747,3.47918025559968,0.783062495589465,0.00624579305221332,1.47454304069153
1962-04-01,4.62944931914317,3.68079664517621,4.52650224683748,2.83376244440413,0.845705601661277,3.15420832220172
1962-07-01,4.64471679127396,4.63274890198651,6.09224094499103,1.58260579836683,1.45949204300453,1.62817669336083
1962-10-01,4.66471745798063,2.58975611402142,4.49118639582269,2.40629038884465,1.90143028180127,1.55898581095608
1963-01-01,4.66965573962121,2.24217335407894,4.13868168856417,0.76337470632532,1.89650833448523,1.29145568679734
1963-04-01,4.68432592936901,2.73951649038676,3.7873629212928,-0.560885169912625,1.04784643090604,-0.418252408302898
1963-07-01,4.69398784028075,2.1109508218107,3.9628743114267,4.79891403320666,1.851923489616,4.82531561726518
1963-10-01,4.72242577560128,2.47323300950514,4.13868168856417,1.66039114661679,1.66544867905904,1.17459223784122
1964-01-01,4.75007730693179,2.27755618922754,4.13868168856417,1.54608198743572,1.86112549933664,1.89752122549931
1964-04-01,4.75007730693179,1.67672945650493,4.13868168856417,1.84242176097779,2.46195223205924,1.8776201003854
1964-07-01,4.76362153203955,2.51976583855285,4.13868168856417,1.42676850501498,1.61891585001132,1.35651552528529
1964-10-01,4.76809581243447,2.67368102076969,4.31478555049183,1.74914586546005,1.64110452972213,1.63679955387082
1965-01-01,4.79886747110122,2.57497213906204,4.40294881903431,2.29357058843626,1.82797667997227,2.46780231524472
1965-04-01,4.80748821414513,2.19956088619229,4.40294881903431,3.34406677245679,2.20338793284202,3.29575261133915
1965-07-01,4.82028156560504,2.0186543030309,4.40294881903431,2.15039483766054,2.38429451600341,1.99611368954446
1965-10-01,4.84538748673611,1.78190334217551,4.57949834332376,3.40234780603941,2.79759500114825,3.56633011192094
1966-01-01,4.8658380972074,1.55584369448368,5.11093531735594,5.32355707533228,3.55509162287225,5.40558929272127
1966-04-01,4.88587884809085,1.57204240048224,5.46672198534599,4.70241862042277,3.89467958486375,4.57281405423685
1966-07-01,4.88587884809085,1.61114494570642,5.46672198534599,1.99398465676381,3.85557703963957,1.76611403362687
1966-10-01,4.89771330573785,1.79922949982076,5.46672198534599,2.65000958958207,3.66749248552523,3.04647138672535
1967-01-01,4.89378402759796,2.22940633341052,5.28867878094328,2.8906769233624,3.05927244753276,2.86695428442442
1967-04-01,4.91713139159496,1.46707527894154,4.66788472403135,5.26856661065094,3.20080944508981,5.10780936839118
1967-07-01,4.92097016790212,0.950253946275315,4.84488103540479,4.76925523292249,3.89462708912948,4.46643876818079
1967-10-01,4.92479426434052,2.01392357578991,5.91314467253592,2.66838562004821,3.89922109674601,3.21531567401683
1968-01-01,4.93239886372574,3.12216707782594,7.53592646619541,4.94883008985624,4.41375938836947,4.90894142832916
1968-04-01,4.95856858145913,4.43909022122697,7.89989862623934,1.45676267722255,3.46080840501237,1.27123421108101
1968-07-01,4.973220858246,2.87914644343638,6.6313438899104,5.93481139876907,3.75219744647402,5.52079764829582
1968-10-01,4.98766154240079,2.1744793221824,6.45134004535479,4.76703872684173,4.2768607231724,5.45345916350456
1969-01-01,4.99835683151754,3.28202192125711,6.99226271578333,2.6823503752715,3.71024079452621,2.5707290569266
1969-04-01,5.00542399874063,2.31031481788305,7.53592646619541,7.51824609236713,5.22561164831236,7.46184849353747
1969-07-01,5.01593197633905,3.81904942262264,8.44816165962681,3.54881375353629,4.62911223700416,2.94319833951919
1969-10-01,5.02977302775092,4.17774474526015,8.44816165962681,3.3322574362917,4.27041691436666,4.09647078613696
1970-01-01,5.0366223695965,3.54608931695211,8.44816165962681,5.20897208850366,4.9020723426747,5.11441013862679
1970-04-01,5.0366223695965,4.55985553796655,7.89989862623934,1.27012907475952,3.34004308827279,1.26663584697183
1970-07-01,5.04680921490349,4.20452059230926,7.17317871886238,2.06327390665759,2.96865812655312,1.34579442644307
1970-10-01,5.04680921490349,4.46453827374949,6.45134004535479,-0.59516798349958,1.9868017716053,0.22048884444547
1971-01-01,5.04342511691925,4.42095227657161,5.73434990888551,2.51535553133804,1.31339763231389,2.38608194189796
1971-04-01,5.0701825660888,3.35119143547037,5.46672198534599,4.47866074500642,2.11553054987562,4.54853440075435
1971-07-01,5.09945294838891,2.42136477173161,5.46672198534599,5.78258056161263,3.04535721361438,5.0412029363712
1971-10-01,5.10902239940506,0.768418674742007,4.93349109135424,3.88369282849182,4.16507241661223,4.61755621443658
1972-01-01,5.10584274648768,0.0103070072328739,4.93349109135424,5.54780220137457,4.92318408412136,5.51028672419704
1972-04-01,5.13410208380208,0.375124315073474,4.93349109135424,3.01939151364403,4.55836677628076,3.08446832760941
1972-07-01,5.13719327637176,-0.00240783162346681,4.93349109135424,7.29270914840039,4.9358989229777,6.56758051487777
1972-10-01,5.15856813595649,-0.114480361930214,4.93349109135424,4.33198294971881,5.04797145328445,4.92944193294952
1973-01-01,5.18539537818963,-0.644853155114097,4.93349109135424,7.6692933741101,5.57834424646833,7.73552941150778
